,orighiredate_key,age,length_of_service,gender_full,STATUS_YEAR,STATUS,BUSINESS_UNIT,is_corporate,is_service,city_emp_pop
20800,3423.0,49,16,0,2015,1,0,0,1,624
20810,3424.0,49,16,0,2015,1,0,0,1,481
20820,3426.0,49,16,0,2015,1,0,0,1,264
20831,3430.0,49,16,0,2015,1,0,0,1,94
20841,3430.0,49,16,0,2015,1,0,0,1,81
20851,3431.0,49,16,0,2015,1,0,0,1,481
20882,3437.0,49,16,1,2015,1,0,0,1,305
20892,3438.0,49,16,1,2015,1,0,0,1,81
20902,3440.0,49,16,0,2015,1,0,0,1,624
20918,3443.0,49,16,1,2015,1,0,0,1,624
20934,3444.0,49,16,1,2015,1,0,0,1,89
20950,3446.0,49,16,1,2015,1,0,0,1,84
20966,3451.0,49,16,1,2015,1,0,0,1,1392
20977,3456.0,49,16,1,2015,1,0,0,1,89
20987,3456.0,49,16,0,2015,1,0,0,1,1392
20997,3457.0,49,16,1,2015,1,0,0,1,176
21007,3460.0,49,16,1,2015,1,0,0,1,305
21017,3461.0,49,16,0,2015,1,0,0,1,1392
21027,3463.0,49,16,0,2015,1,0,0,1,1392
21037,3463.0,49,16,0,2015,1,0,0,1,264
21057,3468.0,49,16,0,2015,1,0,0,1,481
21067,3469.0,49,16,1,2015,1,0,0,1,403
21078,3473.0,48,16,1,2015,1,0,0,1,1392
21088,3475.0,48,16,0,2015,1,0,0,1,176
21105,3477.0,48,16,0,2015,1,0,0,1,84
21115,3477.0,48,16,0,2015,1,0,0,1,67
21139,3486.0,48,16,1,2015,1,0,0,1,403
21149,3487.0,48,16,1,2015,1,0,0,1,624
21160,3495.0,48,16,0,2015,1,0,0,1,72
21170,3498.0,48,16,1,2015,1,0,0,1,403
21180,3498.0,48,16,1,2015,1,0,0,1,1392
21204,3505.0,48,16,0,2015,1,0,0,1,624
21214,3506.0,48,16,1,2015,1,0,0,1,1392
21224,3507.0,48,16,1,2015,1,0,0,1,1392
21234,3508.0,48,16,0,2015,1,0,0,1,264
21244,3509.0,48,16,0,2015,1,0,0,1,403
21254,3509.0,48,16,1,2015,1,0,0,1,481
21264,3510.0,48,16,0,2015,1,0,0,1,109
21274,3512.0,48,16,0,2015,1,0,0,1,1392
21291,3519.0,48,16,1,2015,1,0,0,1,481
21308,3521.0,48,16,0,2015,1,0,0,1,267
21318,3523.0,48,16,0,2015,1,0,0,1,1392
21334,3528.0,48,16,0,2015,1,0,0,1,219
21344,3529.0,48,16,0,2015,1,0,0,1,1392
21354,3531.0,48,16,0,2015,1,0,0,1,1392
21364,3531.0,48,16,0,2015,1,0,0,1,481
21375,3534.0,48,16,0,2015,1,0,0,1,121
21385,3536.0,48,16,0,2015,1,0,0,1,84
21396,3538.0,48,16,0,2015,1,0,0,1,264
21413,3541.0,48,16,0,2015,1,0,0,1,258
21431,3544.0,48,16,0,2015,1,0,0,1,197
21441,3545.0,48,16,0,2015,1,0,0,1,197
21451,3546.0,48,16,0,2015,1,0,0,1,1392
21461,3546.0,48,16,0,2015,1,0,0,1,197
21471,3548.0,48,16,1,2015,1,0,0,1,219
21482,3548.0,48,16,0,2015,1,0,0,1,481
21498,3548.0,48,16,1,2015,1,0,0,1,258
21509,3551.0,48,16,0,2015,1,0,0,1,305
21525,3552.0,48,16,1,2015,1,0,0,1,197
21535,3553.0,48,16,0,2015,1,0,0,1,197
21547,3556.0,48,16,1,2015,1,0,0,1,481
21557,3558.0,48,16,0,2015,1,0,0,1,1392
21567,3562.0,48,16,1,2015,1,0,0,1,481
21583,3565.0,48,16,1,2015,1,0,0,1,258
21599,3565.0,48,16,1,2015,1,0,0,1,267
21610,3566.0,48,16,1,2015,1,0,0,1,118
21620,3568.0,48,16,0,2015,1,0,0,1,1392
21631,3571.0,48,16,0,2015,1,0,0,1,624
21641,3571.0,48,16,0,2015,1,0,0,1,219
21661,3576.0,48,16,0,2015,1,0,0,1,403
21671,3577.0,48,16,1,2015,1,0,0,1,267
21681,3578.0,48,16,1,2015,1,0,0,1,72
21698,3582.0,48,16,1,2015,1,0,0,1,84
21714,3583.0,48,16,0,2015,1,0,0,1,264
21725,3586.0,48,16,0,2015,1,0,0,1,39
21735,3587.0,48,16,0,2015,1,0,0,1,1392
21753,3588.0,48,16,1,2015,1,0,0,1,481
21763,3588.0,48,16,1,2015,1,0,0,1,624
21779,3590.0,48,16,1,2015,1,0,0,1,67
21791,3593.0,48,16,0,2015,1,0,0,1,90
21802,3596.0,48,16,0,2015,1,0,0,1,109
21820,3597.0,48,16,1,2015,1,0,0,1,258
21851,3607.0,48,16,0,2015,1,0,0,1,81
21861,3610.0,48,16,1,2015,1,0,0,1,258
21878,3611.0,48,16,0,2015,1,0,0,1,1392
21888,3613.0,48,16,0,2015,1,0,0,1,481
21907,3616.0,48,16,1,2015,1,0,0,1,1392
21917,3616.0,48,16,0,2015,1,0,0,1,67
21927,3616.0,48,16,0,2015,1,0,0,1,90
21937,3616.0,48,16,0,2015,1,0,0,1,267
21947,3618.0,48,16,0,2015,1,0,0,1,264
21957,3619.0,48,16,1,2015,1,0,0,1,1392
21969,3620.0,48,16,0,2015,1,0,0,1,624
21979,3620.0,48,16,1,2015,1,0,0,1,1392
21989,3621.0,48,16,0,2015,1,0,0,1,101
21999,3622.0,48,16,0,2015,1,0,0,1,624
22009,3622.0,48,16,0,2015,1,0,0,1,305
22027,3623.0,48,16,0,2015,1,0,0,1,403
22041,3630.0,48,16,1,2015,1,0,0,1,624
22051,3631.0,48,16,0,2015,1,0,0,1,403
22068,3634.0,48,16,1,2015,1,0,0,1,403
22078,3635.0,48,16,1,2015,1,0,0,1,1392
22088,3636.0,48,16,0,2015,1,0,0,1,67
22098,3637.0,48,16,0,2015,1,0,0,1,481
22118,3642.0,48,16,0,2015,1,0,0,1,267
22135,3643.0,48,16,1,2015,1,0,0,1,267
22145,3645.0,48,16,1,2015,1,0,0,1,89
22155,3646.0,48,16,1,2015,1,0,0,1,1392
22172,3647.0,48,16,1,2015,1,0,0,1,267
22182,3648.0,48,16,1,2015,1,0,0,1,305
22192,3650.0,48,16,1,2015,1,0,0,1,197
22218,3651.0,48,16,0,2015,1,0,0,1,481
22228,3652.0,48,16,1,2015,1,0,0,1,147
22240,3653.0,48,16,0,2015,1,0,0,1,1392
22250,3655.0,48,16,1,2015,1,0,0,1,1392
22260,3656.0,48,16,0,2015,1,0,0,1,305
22279,3661.0,48,16,1,2015,1,0,0,1,176
22289,3662.0,48,16,0,2015,1,0,0,1,258
22299,3665.0,47,16,0,2015,1,0,0,1,84
22309,3665.0,47,16,1,2015,1,0,0,1,305
22326,3665.0,47,16,1,2015,1,0,0,1,1392
22345,3670.0,47,16,0,2015,1,0,0,1,219
22355,3670.0,47,16,1,2015,1,0,0,1,121
22365,3671.0,47,16,0,2015,1,0,0,1,109
22375,3671.0,47,16,0,2015,1,0,0,1,147
22392,3672.0,47,16,1,2015,1,0,0,1,39
22402,3673.0,47,16,1,2015,1,0,0,1,481
22412,3673.0,47,16,1,2015,1,0,0,1,101
22422,3675.0,47,16,1,2015,1,0,0,1,403
22432,3677.0,47,16,0,2015,1,0,0,1,258
22442,3677.0,47,16,0,2015,1,0,0,1,1392
22459,3679.0,47,16,0,2015,1,0,0,1,403
22469,3681.0,47,16,0,2015,1,0,0,1,403
22479,3682.0,47,16,1,2015,1,0,0,1,1392
22489,3684.0,47,16,1,2015,1,0,0,1,1392
22499,3684.0,47,16,0,2015,1,0,0,1,197
22511,3690.0,47,16,0,2015,1,0,0,1,1392
22527,3697.0,47,16,1,2015,1,0,0,1,1392
22537,3697.0,47,16,0,2015,1,0,0,1,1392
22547,3697.0,47,16,0,2015,1,0,0,1,1392
22575,3705.0,47,16,0,2015,1,0,0,1,118
22592,3708.0,47,16,1,2015,1,0,0,1,121
22602,3708.0,47,16,1,2015,1,0,0,1,305
22612,3708.0,47,16,1,2015,1,0,0,1,1392
22622,3708.0,47,16,1,2015,1,0,0,1,624
22632,3710.0,47,16,0,2015,1,0,0,1,1392
22642,3712.0,47,16,1,2015,1,0,0,1,1392
22666,3715.0,47,16,0,2015,1,0,0,1,1392
22683,3715.0,47,16,0,2015,1,0,0,1,481
22693,3717.0,47,16,0,2015,1,0,0,1,258
22703,3718.0,47,16,0,2015,1,0,0,1,264
22715,3718.0,47,16,0,2015,1,0,0,1,258
22725,3720.0,47,16,1,2015,1,0,0,1,481
22735,3722.0,47,16,1,2015,1,0,0,1,481
22749,3725.0,47,16,1,2015,1,0,0,1,264
22759,3725.0,47,16,0,2015,1,0,0,1,1392
22776,3728.0,47,16,1,2015,1,0,0,1,624
22786,3729.0,47,16,0,2015,1,0,0,1,197
22796,3730.0,47,16,1,2015,1,0,0,1,403
22806,3730.0,47,16,1,2015,1,0,0,1,39
22818,3732.0,47,16,1,2015,1,0,0,1,219
22842,3736.0,47,16,0,2015,1,0,0,1,305
22854,3737.0,47,16,1,2015,1,0,0,1,403
22888,3741.0,47,16,1,2015,1,0,0,1,403
22898,3741.0,47,16,0,2015,1,0,0,1,305
22935,3757.0,47,16,0,2015,1,0,0,1,81
22947,3758.0,47,16,0,2015,1,0,0,1,264
22966,3764.0,47,16,0,2015,1,0,0,1,264
22976,3769.0,47,16,1,2015,1,0,0,1,160
22988,3770.0,47,16,1,2015,1,0,0,1,624
23000,3771.0,47,16,0,2015,1,0,0,1,1392
23010,3773.0,47,16,1,2015,1,0,0,1,481
23022,3776.0,47,16,0,2015,1,0,0,1,118
23032,3776.0,47,16,1,2015,1,0,0,1,264
23043,3777.0,47,16,0,2015,1,0,0,1,1392
23053,3778.0,47,15,0,2015,1,0,0,1,1392
23063,3781.0,47,15,1,2015,1,0,0,1,258
23073,3781.0,47,15,0,2015,1,0,0,1,481
23083,3782.0,47,15,0,2015,1,0,0,1,1392
23093,3783.0,47,15,1,2015,1,0,0,1,101
23103,3784.0,47,15,1,2015,1,0,0,1,84
23113,3784.0,47,15,1,2015,1,0,0,1,121
23127,3785.0,47,15,1,2015,1,0,0,1,101
23137,3787.0,47,15,1,2015,1,0,0,1,1392
23147,3787.0,47,15,0,2015,1,0,0,1,305
23157,3788.0,47,15,0,2015,1,0,0,1,65
23167,3790.0,47,15,1,2015,1,0,0,1,90
23200,3794.0,47,15,0,2015,1,0,0,1,258
23217,3796.0,47,15,0,2015,1,0,0,1,264
23229,3797.0,47,15,1,2015,1,0,0,1,197
23239,3799.0,47,15,1,2015,1,0,0,1,305
23256,3800.0,47,15,0,2015,1,0,0,1,109
23268,3800.0,47,15,1,2015,1,0,0,1,147
23278,3800.0,47,15,0,2015,1,0,0,1,481
23288,3801.0,47,15,1,2015,1,0,0,1,219
23307,3803.0,47,15,0,2015,1,0,0,1,624
23317,3804.0,47,15,0,2015,1,0,0,1,219
23327,3804.0,47,15,0,2015,1,0,0,1,403
23337,3805.0,47,15,1,2015,1,0,0,1,1392
23347,3807.0,47,15,1,2015,1,0,0,1,481
23357,3808.0,47,15,0,2015,1,0,0,1,267
23374,3811.0,47,15,0,2015,1,0,0,1,624
23393,3814.0,47,15,1,2015,1,0,0,1,1392
23403,3818.0,47,15,1,2015,1,0,0,1,624
23413,3818.0,47,15,1,2015,1,0,0,1,624
23423,3819.0,47,15,0,2015,1,0,0,1,81
23446,3824.0,47,15,0,2015,1,0,0,1,481
23458,3830.0,47,15,0,2015,1,0,0,1,176
23468,3831.0,47,15,0,2015,1,0,0,1,267
23478,3833.0,47,15,1,2015,1,0,0,1,305
23488,3834.0,47,15,1,2015,1,0,0,1,481
23498,3834.0,47,15,0,2015,1,0,0,1,67
23508,3835.0,47,15,0,2015,1,0,0,1,65
23518,3835.0,47,15,0,2015,1,0,0,1,160
23530,3836.0,47,15,1,2015,1,0,0,1,101
23540,3837.0,47,15,1,2015,1,0,0,1,258
23550,3837.0,47,15,1,2015,1,0,0,1,1392
23562,3839.0,47,15,0,2015,1,0,0,1,264
23572,3839.0,47,15,1,2015,1,0,0,1,481
23582,3840.0,47,15,1,2015,1,0,0,1,1392
23624,3842.0,47,15,1,2015,1,0,0,1,101
23660,3849.0,47,15,1,2015,1,0,0,1,219
23670,3850.0,47,15,1,2015,1,0,0,1,1392
23706,3857.0,46,15,0,2015,1,0,0,1,81
23716,3857.0,46,15,0,2015,1,0,0,1,1392
23733,3858.0,46,15,0,2015,1,0,0,1,258
23752,3862.0,46,15,0,2015,1,0,0,1,305
23762,3862.0,46,15,1,2015,1,0,0,1,258
23772,3862.0,46,15,0,2015,1,0,0,1,624
23789,3865.0,46,15,1,2015,1,0,0,1,624
23799,3865.0,46,15,1,2015,1,0,0,1,1392
23811,3868.0,46,15,1,2015,1,0,0,1,1392
23821,3868.0,46,15,0,2015,1,0,0,1,481
23831,3868.0,46,15,0,2015,1,0,0,1,481
23841,3868.0,46,15,0,2015,1,0,0,1,1392
23851,3874.0,46,15,1,2015,1,0,0,1,258
23861,3875.0,46,15,1,2015,1,0,0,1,403
23871,3877.0,46,15,0,2015,1,0,0,1,264
23881,3877.0,46,15,1,2015,1,0,0,1,481
23902,3883.0,46,15,1,2015,1,0,0,1,1392
23912,3884.0,46,15,1,2015,1,0,0,1,264
23922,3886.0,46,15,1,2015,1,0,0,1,264
23932,3887.0,46,15,1,2015,1,0,0,1,109
23942,3888.0,46,15,0,2015,1,0,0,1,481
23952,3891.0,46,15,1,2015,1,0,0,1,624
23962,3891.0,46,15,0,2015,1,0,0,1,624
23979,3894.0,46,15,1,2015,1,0,0,1,72
23989,3896.0,46,15,0,2015,1,0,0,1,305
23999,3898.0,46,15,0,2015,1,0,0,1,176
24017,3902.0,46,15,0,2015,1,0,0,1,1392
24027,3902.0,46,15,1,2015,1,0,0,1,160
24037,3903.0,46,15,1,2015,1,0,0,1,1392
24047,3903.0,46,15,0,2015,1,0,0,1,1392
24057,3905.0,46,15,0,2015,1,0,0,1,258
24067,3905.0,46,15,1,2015,1,0,0,1,264
24077,3906.0,46,15,1,2015,1,0,0,1,258
24087,3908.0,46,15,1,2015,1,0,0,1,624
24097,3908.0,46,15,1,2015,1,0,0,1,264
24114,3913.0,46,15,0,2015,1,0,0,1,305
24126,3914.0,46,15,0,2015,1,0,0,1,481
24138,3914.0,46,15,0,2015,1,0,0,1,481
24148,3915.0,46,15,1,2015,1,0,0,1,1392
24165,3917.0,46,15,0,2015,1,0,0,1,65
24175,3917.0,46,15,0,2015,1,0,0,1,403
24185,3918.0,46,15,1,2015,1,0,0,1,481
24195,3919.0,46,15,0,2015,1,0,0,1,624
24209,3922.0,46,15,1,2015,1,0,0,1,624
24221,3927.0,46,15,0,2015,1,0,0,1,197
24249,3940.0,46,15,0,2015,1,0,0,1,84
24259,3940.0,46,15,0,2015,1,0,0,1,624
24269,3941.0,46,15,0,2015,1,0,0,1,219
24286,3945.0,46,15,1,2015,1,0,0,1,72
24296,3946.0,46,15,1,2015,1,0,0,1,94
24313,3949.0,46,15,1,2015,1,0,0,1,264
24323,3950.0,46,15,1,2015,1,0,0,1,1392
24333,3953.0,46,15,0,2015,1,0,0,1,219
24368,3956.0,46,15,1,2015,1,0,0,1,624
24378,3956.0,46,15,1,2015,1,0,0,1,1392
24388,3957.0,46,15,1,2015,1,0,0,1,481
24398,3958.0,46,15,1,2015,1,0,0,1,481
24410,3959.0,46,15,1,2015,1,0,0,1,1392
24420,3959.0,46,15,1,2015,1,0,0,1,403
24430,3959.0,46,15,0,2015,1,0,0,1,258
24448,3963.0,46,15,1,2015,1,0,0,1,403
24458,3964.0,46,15,1,2015,1,0,0,1,121
24470,3965.0,46,15,0,2015,1,0,0,1,481
24480,3968.0,46,15,1,2015,1,0,0,1,305
24490,3968.0,46,15,0,2015,1,0,0,1,176
24500,3968.0,46,15,1,2015,1,0,0,1,403
24510,3969.0,46,15,0,2015,1,0,0,1,1392
24520,3970.0,46,15,1,2015,1,0,0,1,624
24530,3974.0,46,15,1,2015,1,0,0,1,258
24540,3974.0,46,15,0,2015,1,0,0,1,121
24558,3980.0,46,15,1,2015,1,0,0,1,258
24568,3983.0,46,15,0,2015,1,0,0,1,1392
24586,3986.0,46,15,0,2015,1,0,0,1,481
24596,3987.0,46,15,0,2015,1,0,0,1,84
24606,3992.0,46,15,1,2015,1,0,0,1,1392
24616,3992.0,46,15,1,2015,1,0,0,1,1392
24626,3993.0,46,15,1,2015,1,0,0,1,1392
24636,3994.0,46,15,0,2015,1,0,0,1,1392
24646,3999.0,46,15,1,2015,1,0,0,1,403
24656,4000.0,46,15,1,2015,1,0,0,1,624
24666,4001.0,46,15,0,2015,1,0,0,1,197
24676,4002.0,46,15,1,2015,1,0,0,1,267
24686,4002.0,46,15,1,2015,1,0,0,1,258
24696,4003.0,46,15,0,2015,1,0,0,1,1392
24706,4006.0,46,15,0,2015,1,0,0,1,624
24716,4007.0,46,15,1,2015,1,0,0,1,624
24726,4008.0,46,15,0,2015,1,0,0,1,65
24736,4010.0,46,15,0,2015,1,0,0,1,197
24746,4015.0,46,15,0,2015,1,0,0,1,72
24756,4015.0,46,15,1,2015,1,0,0,1,94
24766,4017.0,46,15,0,2015,1,0,0,1,1392
24776,4019.0,46,15,0,2015,1,0,0,1,109
24786,4020.0,46,15,1,2015,1,0,0,1,121
24796,4020.0,46,15,0,2015,1,0,0,1,481
24806,4020.0,46,15,0,2015,1,0,0,1,624
24816,4022.0,46,15,1,2015,1,0,0,1,81
24826,4022.0,46,15,0,2015,1,0,0,1,305
24836,4023.0,46,15,0,2015,1,0,0,1,481
24846,4025.0,46,15,0,2015,1,0,0,1,72
24856,4025.0,46,15,0,2015,1,0,0,1,1392
24866,4025.0,46,15,0,2015,1,0,0,1,1392
24878,4026.0,46,15,1,2015,1,0,0,1,197
24888,4028.0,46,15,1,2015,1,0,0,1,1392
24898,4029.0,46,15,1,2015,1,0,0,1,403
24908,4029.0,46,15,1,2015,1,0,0,1,624
24918,4034.0,46,15,1,2015,1,0,0,1,1392
24928,4034.0,46,15,0,2015,1,0,0,1,94
24938,4035.0,46,15,0,2015,1,0,0,1,1392
24948,4036.0,46,15,0,2015,1,0,0,1,1392
24958,4038.0,46,15,0,2015,1,0,0,1,264
24968,4038.0,46,15,0,2015,1,0,0,1,264
24978,4040.0,46,15,0,2015,1,0,0,1,84
24988,4041.0,46,15,1,2015,1,0,0,1,89
24998,4043.0,46,15,1,2015,1,0,0,1,176
25008,4044.0,46,15,1,2015,1,0,0,1,1392
25018,4044.0,46,15,1,2015,1,0,0,1,1392
25028,4044.0,46,15,1,2015,1,0,0,1,1392
25038,4046.0,46,15,1,2015,1,0,0,1,1392
25048,4048.0,46,15,0,2015,1,0,0,1,81
25058,4048.0,46,15,1,2015,1,0,0,1,264
25068,4049.0,46,15,1,2015,1,0,0,1,101
25078,4049.0,46,15,0,2015,1,0,0,1,219
25096,4056.0,45,15,1,2015,1,0,0,1,258
25106,4056.0,45,15,1,2015,1,0,0,1,176
25116,4057.0,45,15,0,2015,1,0,0,1,81
25126,4057.0,45,15,1,2015,1,0,0,1,160
25136,4059.0,45,15,1,2015,1,0,0,1,81
25146,4059.0,45,15,1,2015,1,0,0,1,72
25156,4060.0,45,15,0,2015,1,0,0,1,1392
25166,4063.0,45,15,0,2015,1,0,0,1,264
25176,4064.0,45,15,1,2015,1,0,0,1,1392
25186,4065.0,45,15,0,2015,1,0,0,1,624
25196,4066.0,45,15,1,2015,1,0,0,1,403
25206,4068.0,45,15,0,2015,1,0,0,1,403
25216,4068.0,45,15,1,2015,1,0,0,1,481
25226,4069.0,45,15,0,2015,1,0,0,1,481
25236,4073.0,45,15,0,2015,1,0,0,1,305
25246,4075.0,45,15,0,2015,1,0,0,1,481
25256,4077.0,45,15,0,2015,1,0,0,1,624
25266,4079.0,45,15,1,2015,1,0,0,1,403
25276,4085.0,45,15,1,2015,1,0,0,1,1392
25286,4086.0,45,15,1,2015,1,0,0,1,1392
25296,4086.0,45,15,1,2015,1,0,0,1,94
25314,4093.0,45,15,1,2015,1,0,0,1,1392
25324,4093.0,45,15,1,2015,1,0,0,1,147
25334,4094.0,45,15,0,2015,1,0,0,1,1392
25344,4095.0,45,15,1,2015,1,0,0,1,624
25354,4095.0,45,15,1,2015,1,0,0,1,197
25364,4097.0,45,15,1,2015,1,0,0,1,109
25374,4097.0,45,15,1,2015,1,0,0,1,67
25384,4097.0,45,15,1,2015,1,0,0,1,160
25394,4098.0,45,15,1,2015,1,0,0,1,481
25404,4100.0,45,15,1,2015,1,0,0,1,147
25414,4102.0,45,15,0,2015,1,0,0,1,219
25424,4102.0,45,15,0,2015,1,0,0,1,624
25434,4103.0,45,15,0,2015,1,0,0,1,101
25444,4104.0,45,15,1,2015,1,0,0,1,403
25454,4105.0,45,15,0,2015,1,0,0,1,81
25464,4106.0,45,15,0,2015,1,0,0,1,81
25474,4113.0,45,15,0,2015,1,0,0,1,481
25492,4114.0,45,15,1,2015,1,0,0,1,101
25502,4114.0,45,15,1,2015,1,0,0,1,403
25512,4116.0,45,15,0,2015,1,0,0,1,624
25522,4116.0,45,15,1,2015,1,0,0,1,197
25532,4116.0,45,15,1,2015,1,0,0,1,403
25542,4116.0,45,15,0,2015,1,0,0,1,147
25552,4117.0,45,15,0,2015,1,0,0,1,267
25562,4118.0,45,15,1,2015,1,0,0,1,1392
25572,4118.0,45,15,1,2015,1,0,0,1,305
25582,4121.0,45,15,0,2015,1,0,0,1,89
25592,4123.0,45,15,0,2015,1,0,0,1,84
25602,4123.0,45,15,1,2015,1,0,0,1,65
25612,4126.0,45,15,1,2015,1,0,0,1,84
25622,4130.0,45,15,0,2015,1,0,0,1,160
25632,4130.0,45,15,0,2015,1,0,0,1,305
25642,4134.0,45,15,1,2015,1,0,0,1,1392
25652,4134.0,45,15,0,2015,1,0,0,1,624
25670,4136.0,45,15,1,2015,1,0,0,1,176
25680,4140.0,45,15,0,2015,1,0,0,1,1392
25690,4141.0,45,15,1,2015,1,0,0,1,197
25700,4142.0,45,15,0,2015,1,0,0,1,101
25710,4146.0,45,14,1,2015,1,0,0,1,1392
25720,4148.0,45,14,0,2015,1,0,0,1,90
25730,4149.0,45,14,0,2015,1,0,0,1,624
25740,4149.0,45,14,0,2015,1,0,0,1,624
25758,4155.0,45,14,1,2015,1,0,0,1,481
25768,4156.0,45,14,0,2015,1,0,0,1,176
25778,4156.0,45,14,0,2015,1,0,0,1,39
25788,4157.0,45,14,0,2015,1,0,0,1,176
25802,4162.0,45,14,1,2015,1,0,0,1,219
25812,4167.0,45,14,1,2015,1,0,0,1,1392
25822,4169.0,45,14,0,2015,1,0,0,1,403
25832,4170.0,45,14,0,2015,1,0,0,1,481
25842,4176.0,45,14,0,2015,1,0,0,1,481
25852,4177.0,45,14,0,2015,1,0,0,1,481
25862,4181.0,45,14,0,2015,1,0,0,1,403
25872,4183.0,45,14,0,2015,1,0,0,1,624
25882,4183.0,45,14,0,2015,1,0,0,1,118
25892,4189.0,45,14,0,2015,1,0,0,1,109
25906,4201.0,45,14,1,2015,1,0,0,1,624
25916,4204.0,45,14,1,2015,1,0,0,1,624
25926,4206.0,45,14,0,2015,1,0,0,1,258
25936,4206.0,45,14,0,2015,1,0,0,1,1392
25946,4209.0,45,14,1,2015,1,0,0,1,258
25956,4210.0,45,14,0,2015,1,0,0,1,1392
25966,4213.0,45,14,0,2015,1,0,0,1,624
25976,4215.0,45,14,0,2015,1,0,0,1,219
25986,4216.0,45,14,1,2015,1,0,0,1,72
25996,4217.0,45,14,1,2015,1,0,0,1,403
26006,4218.0,45,14,0,2015,1,0,0,1,147
26016,4219.0,45,14,0,2015,1,0,0,1,219
26026,4220.0,45,14,1,2015,1,0,0,1,176
26036,4221.0,45,14,1,2015,1,0,0,1,1392
26046,4222.0,45,14,0,2015,1,0,0,1,624
26062,4229.0,45,14,0,2015,1,0,0,1,160
26072,4229.0,45,14,0,2015,1,0,0,1,267
26082,4233.0,45,14,1,2015,1,0,0,1,481
26092,4233.0,45,14,0,2015,1,0,0,1,147
26102,4234.0,45,14,1,2015,1,0,0,1,267
26112,4235.0,45,14,1,2015,1,0,0,1,305
26122,4236.0,45,14,1,2015,1,0,0,1,109
26132,4238.0,45,14,1,2015,1,0,0,1,481
26150,4243.0,44,14,1,2015,1,0,0,1,1392
26160,4243.0,44,14,0,2015,1,0,0,1,264
26170,4246.0,44,14,1,2015,1,0,0,1,305
26180,4246.0,44,14,1,2015,1,0,0,1,1392
26190,4247.0,44,14,1,2015,1,0,0,1,267
26200,4249.0,44,14,1,2015,1,0,0,1,197
26210,4251.0,44,14,0,2015,1,0,0,1,1392
26220,4252.0,44,14,1,2015,1,0,0,1,1392
26230,4252.0,44,14,0,2015,1,0,0,1,160
26240,4254.0,44,14,1,2015,1,0,0,1,624
26250,4260.0,44,14,0,2015,1,0,0,1,160
26260,4261.0,44,14,0,2015,1,0,0,1,118
26270,4262.0,44,14,1,2015,1,0,0,1,101
26280,4262.0,44,14,1,2015,1,0,0,1,219
26294,4264.0,44,14,0,2015,1,0,0,1,219
26304,4264.0,44,14,1,2015,1,0,0,1,403
26314,4274.0,44,14,1,2015,1,0,0,1,305
26324,4281.0,44,14,0,2015,1,0,0,1,403
26334,4281.0,44,14,1,2015,1,0,0,1,267
26344,4282.0,44,14,0,2015,1,0,0,1,264
26354,4282.0,44,14,0,2015,1,0,0,1,109
26364,4284.0,44,14,0,2015,1,0,0,1,624
26374,4284.0,44,14,1,2015,1,0,0,1,481
26384,4284.0,44,14,0,2015,1,0,0,1,305
26394,4285.0,44,14,0,2015,1,0,0,1,624
26404,4288.0,44,14,1,2015,1,0,0,1,121
26414,4292.0,44,14,1,2015,1,0,0,1,624
26424,4293.0,44,14,1,2015,1,0,0,1,1392
26434,4293.0,44,14,0,2015,1,0,0,1,624
26444,4295.0,44,14,0,2015,1,0,0,1,481
26454,4295.0,44,14,1,2015,1,0,0,1,258
26464,4297.0,44,14,1,2015,1,0,0,1,81
26474,4299.0,44,14,0,2015,1,0,0,1,176
26484,4300.0,44,14,0,2015,1,0,0,1,1392
26494,4300.0,44,14,0,2015,1,0,0,1,264
26504,4303.0,44,14,1,2015,1,0,0,1,1392
26514,4304.0,44,14,1,2015,1,0,0,1,624
26524,4305.0,44,14,1,2015,1,0,0,1,121
26534,4305.0,44,14,0,2015,1,0,0,1,267
26544,4310.0,44,14,1,2015,1,0,0,1,264
26554,4310.0,44,14,0,2015,1,0,0,1,481
26564,4310.0,44,14,0,2015,1,0,0,1,84
26574,4311.0,44,14,1,2015,1,0,0,1,481
26584,4312.0,44,14,1,2015,1,0,0,1,264
26594,4312.0,44,14,1,2015,1,0,0,1,160
26604,4313.0,44,14,0,2015,1,0,0,1,624
26614,4313.0,44,14,0,2015,1,0,0,1,147
26624,4315.0,44,14,0,2015,1,0,0,1,109
26634,4321.0,44,14,1,2015,1,0,0,1,121
26644,4322.0,44,14,0,2015,1,0,0,1,81
26654,4326.0,44,14,0,2015,1,0,0,1,1392
26664,4326.0,44,14,0,2015,1,0,0,1,403
26674,4328.0,44,14,1,2015,1,0,0,1,481
26684,4330.0,44,14,0,2015,1,0,0,1,403
26694,4332.0,44,14,1,2015,1,0,0,1,121
26704,4334.0,44,14,1,2015,1,0,0,1,1392
26714,4336.0,44,14,1,2015,1,0,0,1,481
26724,4338.0,44,14,0,2015,1,0,0,1,160
26734,4339.0,44,14,0,2015,1,0,0,1,1392
26744,4342.0,44,14,0,2015,1,0,0,1,267
26754,4343.0,44,14,1,2015,1,0,0,1,1392
26764,4349.0,44,14,0,2015,1,0,0,1,258
26774,4349.0,44,14,1,2015,1,0,0,1,624
26784,4350.0,44,14,1,2015,1,0,0,1,1392
26794,4353.0,44,14,1,2015,1,0,0,1,89
26808,4356.0,44,14,0,2015,1,0,0,1,305
26818,4357.0,44,14,1,2015,1,0,0,1,267
